x,y,Az,Bx,By
85,12,0.018370,0.001545,0.001311
85,13,0.019915,0.001547,0.001424
85,14,0.021464,0.001549,0.001537
85,15,0.023013,0.001550,0.001652
85,16,0.024564,0.001551,0.001766
85,17,0.026116,0.001551,0.001882
85,18,0.027667,0.001550,0.001998
85,19,0.029216,0.001548,0.002116
85,20,0.030763,0.001545,0.002233
85,21,0.032306,0.001540,0.002352
85,22,0.033843,0.001533,0.002470
85,23,0.035373,0.001525,0.002589
85,24,0.036893,0.001514,0.002709
85,25,0.038401,0.001501,0.002828
85,26,0.039896,0.001486,0.002948
85,27,0.041373,0.001467,0.003067
85,28,0.042830,0.001446,0.003186
85,29,0.044264,0.001421,0.003304
85,30,0.045672,0.001392,0.003420
85,31,0.047049,0.001360,0.003536
85,32,0.048393,0.001324,0.003649
85,33,0.049697,0.001284,0.003761
85,34,0.050961,0.001240,0.003870
85,35,0.052177,0.001191,0.003976
85,36,0.053343,0.001138,0.004078
85,37,0.054453,0.001080,0.004176
85,38,0.055503,0.001018,0.004270
85,39,0.056488,0.000951,0.004359
85,40,0.057405,0.000880,0.004442
85,41,0.058248,0.000805,0.004519
85,42,0.059015,0.000725,0.004590
85,43,0.059699,0.000642,0.004653
85,44,0.060299,0.000556,0.004709
85,45,0.060810,0.000466,0.004757
85,46,0.061232,0.000374,0.004797
85,47,0.061558,0.000280,0.004828
85,48,0.061791,0.000184,0.004850
85,49,0.061925,0.000086,0.004863
85,50,0.061964,-0.000011,0.004867
85,51,0.061903,-0.000109,0.004862
85,52,0.061746,-0.000206,0.004847
85,53,0.061490,-0.000302,0.004824
85,54,0.061141,-0.000397,0.004791
85,55,0.060697,-0.000489,0.004750
85,56,0.060163,-0.000579,0.004700
85,57,0.059539,-0.000665,0.004643
85,58,0.058832,-0.000749,0.004578
85,59,0.058042,-0.000828,0.004505
85,60,0.057176,-0.000904,0.004427
85,61,0.056235,-0.000975,0.004342
85,62,0.055226,-0.001042,0.004251
85,63,0.054151,-0.001105,0.004156
85,64,0.053016,-0.001163,0.004056
85,65,0.051825,-0.001216,0.003952
85,66,0.050584,-0.001265,0.003844
85,67,0.049295,-0.001310,0.003734
85,68,0.047964,-0.001351,0.003620
85,69,0.046593,-0.001387,0.003505
85,70,0.045190,-0.001420,0.003388
85,71,0.043754,-0.001448,0.003269
85,72,0.042293,-0.001474,0.003149
85,73,0.040807,-0.001496,0.003029
85,74,0.039301,-0.001515,0.002908
85,75,0.037777,-0.001531,0.002786
85,76,0.036239,-0.001545,0.002665
85,77,0.034688,-0.001556,0.002543
85,78,0.033128,-0.001565,0.002422
85,79,0.031558,-0.001572,0.002301
85,80,0.029983,-0.001578,0.002180
85,81,0.028403,-0.001582,0.002060
85,82,0.026820,-0.001584,0.001941
85,83,0.025235,-0.001586,0.001822
85,84,0.023649,-0.001587,0.001704
85,85,0.022062,-0.001586,0.001586
85,86,0.020476,-0.001586,0.001470
85,87,0.018890,-0.001584,0.001354
85,88,0.017307,-0.001583,0.001238
85,89,0.015725,-0.001581,0.001123
85,90,0.014145,-0.001579,0.001009
85,91,0.012567,-0.001577,0.000896
85,92,0.010991,-0.001575,0.000782
85,93,0.009416,-0.001573,0.000670
85,94,0.007844,-0.001572,0.000558
85,95,0.006273,-0.001570,0.000446
85,96,0.004704,-0.001569,0.000334
85,97,0.003135,-0.001568,0.000223
85,98,0.001567,-0.001568,0.000111
85,99,0.000000,0.000000,-0.000000
86,0,0.000000,0.000000,-0.000000
86,1,0.001415,0.001415,0.000108
86,2,0.002829,0.001415,0.000216
86,3,0.004245,0.001416,0.000324
86,4,0.005661,0.001417,0.000433
86,5,0.007079,0.001419,0.000541
86,6,0.008499,0.001420,0.000650
86,7,0.009920,0.001422,0.000759
86,8,0.011343,0.001424,0.000869
86,9,0.012769,0.001426,0.000979
86,10,0.014196,0.001429,0.001090
86,11,0.015626,0.001431,0.001201
86,12,0.017057,0.001433,0.001313
86,13,0.018491,0.001434,0.001425
86,14,0.019926,0.001435,0.001538
86,15,0.021362,0.001436,0.001651
86,16,0.022798,0.001436,0.001766
86,17,0.024234,0.001436,0.001880
86,18,0.025669,0.001434,0.001996
86,19,0.027103,0.001432,0.002111
86,20,0.028532,0.001428,0.002228
86,21,0.029958,0.001422,0.002344
86,22,0.031377,0.001415,0.002461
86,23,0.032789,0.001407,0.002578
86,24,0.034191,0.001396,0.002696
86,25,0.035581,0.001383,0.002813
86,26,0.036957,0.001368,0.002930
86,27,0.038317,0.001350,0.003046
86,28,0.039657,0.001329,0.003161
86,29,0.040975,0.001305,0.003276
86,30,0.042267,0.001278,0.003389
86,31,0.043531,0.001248,0.003501
86,32,0.044763,0.001214,0.003611
86,33,0.045959,0.001176,0.003718
86,34,0.047115,0.001135,0.003823
86,35,0.048228,0.001089,0.003924
86,36,0.049294,0.001040,0.004022
86,37,0.050308,0.000986,0.004116
86,38,0.051266,0.000929,0.004206
86,39,0.052165,0.000867,0.004291
86,40,0.053001,0.000802,0.004370
86,41,0.053769,0.000733,0.004443
86,42,0.054466,0.000660,0.004510
86,43,0.055090,0.000584,0.004570
86,44,0.055635,0.000505,0.004623
86,45,0.056100,0.000424,0.004668
86,46,0.056482,0.000340,0.004706
86,47,0.056779,0.000254,0.004735
86,48,0.056989,0.000167,0.004756
86,49,0.057113,0.000078,0.004768
86,50,0.057146,-0.000011,0.004772
86,51,0.057091,-0.000099,0.004767
86,52,0.056947,-0.000188,0.004753
86,53,0.056716,-0.000275,0.004730
86,54,0.056397,-0.000361,0.004700
86,55,0.055994,-0.000445,0.004661
86,56,0.055507,-0.000527,0.004614
86,57,0.054941,-0.000606,0.004559
86,58,0.054296,-0.000682,0.004498
86,59,0.053577,-0.000755,0.004429
86,60,0.052786,-0.000824,0.004354
86,61,0.051929,-0.000890,0.004273
86,62,0.051007,-0.000951,0.004187
86,63,0.050026,-0.001009,0.004096
86,64,0.048989,-0.001063,0.004000
86,65,0.047901,-0.001113,0.003900
86,66,0.046764,-0.001158,0.003797
86,67,0.045584,-0.001200,0.003691
86,68,0.044363,-0.001238,0.003581
86,69,0.043107,-0.001273,0.003470
86,70,0.041817,-0.001304,0.003356
86,71,0.040500,-0.001331,0.003241
86,72,0.039156,-0.001355,0.003125
86,73,0.037789,-0.001376,0.003007
86,74,0.036403,-0.001395,0.002889
86,75,0.034999,-0.001411,0.002770
86,76,0.033581,-0.001424,0.002651
86,77,0.032151,-0.001435,0.002532
86,78,0.030710,-0.001445,0.002412
86,79,0.029262,-0.001452,0.002293
86,80,0.027806,-0.001458,0.002174
86,81,0.026346,-0.001463,0.002055
86,82,0.024881,-0.001466,0.001937
86,83,0.023414,-0.001468,0.001820
86,84,0.021945,-0.001469,0.001702
86,85,0.020476,-0.001470,0.001586
86,86,0.019006,-0.001470,0.001470
86,87,0.017537,-0.001469,0.001354
86,88,0.016068,-0.001468,0.001239
86,89,0.014601,-0.001467,0.001124
86,90,0.013135,-0.001465,0.001010
86,91,0.011670,-0.001464,0.000897
86,92,0.010207,-0.001462,0.000784
86,93,0.008746,-0.001461,0.000671
86,94,0.007286,-0.001459,0.000559
86,95,0.005827,-0.001458,0.000447
86,96,0.004369,-0.001457,0.000335
86,97,0.002912,-0.001457,0.000223
86,98,0.001456,-0.001456,0.000111
86,99,0.000000,0.000000,-0.000000
87,0,0.000000,0.000000,-0.000000
87,1,0.001306,0.001307,0.000108
87,2,0.002613,0.001307,0.000217
87,3,0.003920,0.001308,0.000325
87,4,0.005228,0.001309,0.000433
87,5,0.006538,0.001310,0.000542
87,6,0.007848,0.001311,0.000651
87,7,0.009160,0.001313,0.000761
87,8,0.010474,0.001314,0.000870
87,9,0.011789,0.001316,0.000980
87,10,0.013106,0.001318,0.001091
87,11,0.014424,0.001319,0.001202
87,12,0.015744,0.001321,0.001313
87,13,0.017065,0.001322,0.001425
87,14,0.018388,0.001322,0.001538
87,15,0.019710,0.001323,0.001651
87,16,0.021033,0.001322,0.001764
87,17,0.022355,0.001321,0.001878
87,18,0.023676,0.001319,0.001992
87,19,0.024993,0.001316,0.002107
87,20,0.026308,0.001312,0.002222
87,21,0.027617,0.001306,0.002337
87,22,0.028921,0.001299,0.002452
87,23,0.030216,0.001291,0.002568
87,24,0.031502,0.001280,0.002683
87,25,0.032776,0.001267,0.002798
87,26,0.034037,0.001253,0.002912
87,27,0.035281,0.001235,0.003025
87,28,0.036507,0.001216,0.003138
87,29,0.037712,0.001193,0.003250
87,30,0.038893,0.001167,0.003360
87,31,0.040047,0.001139,0.003468
87,32,0.041171,0.001107,0.003574
87,33,0.042261,0.001072,0.003678
87,34,0.043315,0.001033,0.003779
87,35,0.044328,0.000991,0.003877
87,36,0.045298,0.000946,0.003971
87,37,0.046220,0.000896,0.004061
87,38,0.047091,0.000844,0.004147
87,39,0.047907,0.000787,0.004228
87,40,0.048666,0.000728,0.004304
87,41,0.049362,0.000664,0.004373
87,42,0.049995,0.000598,0.004437
87,43,0.050559,0.000529,0.004494
87,44,0.051053,0.000457,0.004544
87,45,0.051474,0.000383,0.004587
87,46,0.051820,0.000307,0.004623
87,47,0.052088,0.000230,0.004650
87,48,0.052279,0.000150,0.004670
87,49,0.052389,0.000071,0.004682
87,50,0.052420,-0.000010,0.004685
87,51,0.052370,-0.000090,0.004680
87,52,0.052240,-0.000170,0.004667
87,53,0.052030,-0.000249,0.004646
87,54,0.051742,-0.000327,0.004617
87,55,0.051376,-0.000403,0.004580
87,56,0.050935,-0.000477,0.004535
87,57,0.050421,-0.000549,0.004483
87,58,0.049837,-0.000618,0.004424
87,59,0.049184,-0.000685,0.004359
87,60,0.048467,-0.000748,0.004288
87,61,0.047688,-0.000808,0.004211
87,62,0.046851,-0.000865,0.004128
87,63,0.045959,-0.000918,0.004041
87,64,0.045016,-0.000967,0.003949
87,65,0.044024,-0.001013,0.003853
87,66,0.042990,-0.001055,0.003753
87,67,0.041913,-0.001094,0.003650
87,68,0.040801,-0.001130,0.003545
87,69,0.039654,-0.001162,0.003437
87,70,0.038477,-0.001191,0.003326
87,71,0.037272,-0.001217,0.003215
87,72,0.036043,-0.001240,0.003101
87,73,0.034792,-0.001260,0.002986
87,74,0.033523,-0.001278,0.002871
87,75,0.032237,-0.001293,0.002754
87,76,0.030937,-0.001306,0.002637
87,77,0.029625,-0.001317,0.002520
87,78,0.028303,-0.001326,0.002403
87,79,0.026972,-0.001334,0.002285
87,80,0.025635,-0.001340,0.002168
87,81,0.024292,-0.001345,0.002050
87,82,0.022946,-0.001348,0.001933
87,83,0.021596,-0.001351,0.001817
87,84,0.020244,-0.001353,0.001700
87,85,0.018890,-0.001354,0.001584
87,86,0.017537,-0.001354,0.001469
87,87,0.016183,-0.001354,0.001354
87,88,0.014829,-0.001353,0.001239
87,89,0.013476,-0.001353,0.001125
87,90,0.012124,-0.001352,0.001011
87,91,0.010773,-0.001350,0.000898
87,92,0.009423,-0.001349,0.000785
87,93,0.008074,-0.001348,0.000672
87,94,0.006727,-0.001347,0.000559
87,95,0.005380,-0.001346,0.000447
87,96,0.004034,-0.001345,0.000335
87,97,0.002689,-0.001345,0.000223
87,98,0.001344,-0.001345,0.000112
87,99,0.000000,0.000000,-0.000000
88,0,0.000000,0.000000,-0.000000
88,1,0.001198,0.001198,0.000108
88,2,0.002396,0.001199,0.000217
88,3,0.003595,0.001199,0.000326
88,4,0.004794,0.001200,0.000434
88,5,0.005995,0.001201,0.000543
88,6,0.007196,0.001202,0.000652
88,7,0.008399,0.001203,0.000762
88,8,0.009603,0.001205,0.000871
88,9,0.010808,0.001206,0.000981
88,10,0.012014,0.001207,0.001092
88,11,0.013222,0.001208,0.001203
88,12,0.014430,0.001209,0.001314
88,13,0.015640,0.001210,0.001425
88,14,0.016850,0.001210,0.001537
88,15,0.018060,0.001210,0.001650
88,16,0.019270,0.001209,0.001762
88,17,0.020478,0.001208,0.001875
88,18,0.021685,0.001205,0.001989
88,19,0.022889,0.001202,0.002102
88,20,0.024089,0.001198,0.002216
88,21,0.025284,0.001192,0.002330
88,22,0.026473,0.001185,0.002443
88,23,0.027654,0.001176,0.002557
88,24,0.028825,0.001166,0.002670
88,25,0.029986,0.001154,0.002783
88,26,0.031133,0.001140,0.002895
88,27,0.032266,0.001123,0.003006
88,28,0.033380,0.001105,0.003116
88,29,0.034475,0.001084,0.003225
88,30,0.035547,0.001060,0.003332
88,31,0.036595,0.001033,0.003438
88,32,0.037614,0.001004,0.003541
88,33,0.038603,0.000971,0.003641
88,34,0.039557,0.000936,0.003739
88,35,0.040474,0.000897,0.003833
88,36,0.041351,0.000855,0.003924
88,37,0.042185,0.000810,0.004011
88,38,0.042972,0.000762,0.004093
88,39,0.043709,0.000711,0.004171
88,40,0.044393,0.000657,0.004243
88,41,0.045022,0.000599,0.004310
88,42,0.045592,0.000539,0.004371
88,43,0.046101,0.000477,0.004425
88,44,0.046546,0.000412,0.004473
88,45,0.046925,0.000345,0.004514
88,46,0.047236,0.000277,0.004548
88,47,0.047478,0.000206,0.004574
88,48,0.047649,0.000135,0.004593
88,49,0.047749,0.000063,0.004604
88,50,0.047776,-0.000009,0.004607
88,51,0.047731,-0.000081,0.004602
88,52,0.047613,-0.000153,0.004590
88,53,0.047425,-0.000225,0.004569
88,54,0.047164,-0.000295,0.004541
88,55,0.046835,-0.000363,0.004506
88,56,0.046437,-0.000430,0.004464
88,57,0.045975,-0.000495,0.004414
88,58,0.045447,-0.000558,0.004358
88,59,0.044859,-0.000618,0.004296
88,60,0.044211,-0.000675,0.004227
88,61,0.043508,-0.000730,0.004153
88,62,0.042751,-0.000781,0.004074
88,63,0.041945,-0.000830,0.003990
88,64,0.041091,-0.000875,0.003901
88,65,0.040195,-0.000917,0.003809
88,66,0.039257,-0.000956,0.003713
88,67,0.038283,-0.000992,0.003613
88,68,0.037273,-0.001025,0.003511
88,69,0.036233,-0.001054,0.003406
88,70,0.035165,-0.001081,0.003299
88,71,0.034071,-0.001106,0.003190
88,72,0.032953,-0.001127,0.003079
88,73,0.031817,-0.001146,0.002967
88,74,0.030661,-0.001163,0.002853
88,75,0.029491,-0.001177,0.002739
88,76,0.028306,-0.001190,0.002624
88,77,0.027111,-0.001201,0.002509
88,78,0.025905,-0.001210,0.002393
88,79,0.024691,-0.001217,0.002277
88,80,0.023470,-0.001223,0.002161
88,81,0.022245,-0.001228,0.002045
88,82,0.021014,-0.001232,0.001929
88,83,0.019781,-0.001235,0.001814
88,84,0.018544,-0.001237,0.001698
88,85,0.017307,-0.001238,0.001583
88,86,0.016068,-0.001239,0.001468
88,87,0.014829,-0.001239,0.001353
88,88,0.013590,-0.001239,0.001239
88,89,0.012351,-0.001239,0.001125
88,90,0.011113,-0.001238,0.001011
88,91,0.009875,-0.001237,0.000898
88,92,0.008638,-0.001236,0.000785
88,93,0.007402,-0.001236,0.000672
88,94,0.006167,-0.001235,0.000560
88,95,0.004933,-0.001234,0.000448
88,96,0.003699,-0.001234,0.000336
88,97,0.002466,-0.001233,0.000224
88,98,0.001233,-0.001233,0.000112
88,99,0.000000,0.000000,-0.000000
89,0,0.000000,0.000000,-0.000000
89,1,0.001089,0.001090,0.000109
89,2,0.002179,0.001090,0.000217
89,3,0.003269,0.001090,0.000326
89,4,0.004360,0.001091,0.000435
89,5,0.005451,0.001092,0.000544
89,6,0.006543,0.001093,0.000653
89,7,0.007637,0.001094,0.000762
89,8,0.008731,0.001095,0.000872
89,9,0.009826,0.001096,0.000982
89,10,0.010922,0.001097,0.001092
89,11,0.012019,0.001097,0.001203
89,12,0.013117,0.001098,0.001314
89,13,0.014215,0.001098,0.001425
89,14,0.015313,0.001098,0.001536
89,15,0.016411,0.001098,0.001648
89,16,0.017508,0.001097,0.001760
89,17,0.018604,0.001095,0.001873
89,18,0.019698,0.001092,0.001985
89,19,0.020789,0.001089,0.002097
89,20,0.021876,0.001084,0.002210
89,21,0.022958,0.001079,0.002322
89,22,0.024034,0.001072,0.002435
89,23,0.025102,0.001064,0.002547
89,24,0.026162,0.001054,0.002658
89,25,0.027210,0.001043,0.002769
89,26,0.028247,0.001029,0.002879
89,27,0.029269,0.001014,0.002988
89,28,0.030275,0.000997,0.003096
89,29,0.031262,0.000977,0.003202
89,30,0.032229,0.000955,0.003307
89,31,0.033172,0.000931,0.003409
89,32,0.034090,0.000903,0.003510
89,33,0.034979,0.000874,0.003607
89,34,0.035837,0.000841,0.003702
89,35,0.036662,0.000806,0.003794
89,36,0.037450,0.000768,0.003881
89,37,0.038198,0.000727,0.003965
89,38,0.038904,0.000684,0.004044
89,39,0.039565,0.000637,0.004119
89,40,0.040179,0.000588,0.004189
89,41,0.040742,0.000537,0.004253
89,42,0.041253,0.000483,0.004311
89,43,0.041708,0.000427,0.004363
89,44,0.042107,0.000369,0.004409
89,45,0.042446,0.000309,0.004448
89,46,0.042724,0.000247,0.004480
89,47,0.042940,0.000185,0.004505
89,48,0.043094,0.000121,0.004523
89,49,0.043182,0.000056,0.004534
89,50,0.043207,-0.000008,0.004537
89,51,0.043166,-0.000073,0.004532
89,52,0.043061,-0.000137,0.004520
89,53,0.042891,-0.000201,0.004501
89,54,0.042659,-0.000264,0.004474
89,55,0.042363,-0.000325,0.004440
89,56,0.042008,-0.000385,0.004399
89,57,0.041593,-0.000444,0.004352
89,58,0.041121,-0.000500,0.004298
89,59,0.040593,-0.000554,0.004238
89,60,0.040013,-0.000606,0.004172
89,61,0.039382,-0.000655,0.004101
89,62,0.038703,-0.000701,0.004025
89,63,0.037979,-0.000745,0.003944
89,64,0.037213,-0.000786,0.003858
89,65,0.036407,-0.000824,0.003769
89,66,0.035564,-0.000860,0.003676
89,67,0.034687,-0.000893,0.003579
89,68,0.033779,-0.000922,0.003479
89,69,0.032842,-0.000950,0.003377
89,70,0.031880,-0.000975,0.003273
89,71,0.030893,-0.000997,0.003166
89,72,0.029886,-0.001017,0.003058
89,73,0.028859,-0.001035,0.002948
89,74,0.027817,-0.001050,0.002837
89,75,0.026759,-0.001064,0.002725
89,76,0.025689,-0.001076,0.002612
89,77,0.024607,-0.001086,0.002498
89,78,0.023517,-0.001095,0.002384
89,79,0.022418,-0.001102,0.002270
89,80,0.021313,-0.001108,0.002155
89,81,0.020202,-0.001113,0.002040
89,82,0.019087,-0.001117,0.001925
89,83,0.017968,-0.001120,0.001810
89,84,0.016848,-0.001122,0.001696
89,85,0.015725,-0.001123,0.001581
89,86,0.014601,-0.001124,0.001467
89,87,0.013476,-0.001125,0.001353
89,88,0.012351,-0.001125,0.001239
89,89,0.011226,-0.001125,0.001125
89,90,0.010101,-0.001125,0.001012
89,91,0.008977,-0.001124,0.000898
89,92,0.007853,-0.001124,0.000786
89,93,0.006729,-0.001123,0.000673
89,94,0.005607,-0.001122,0.000560
89,95,0.004485,-0.001122,0.000448
89,96,0.003363,-0.001121,0.000336
89,97,0.002242,-0.001121,0.000224
89,98,0.001121,-0.001121,0.000112
89,99,0.000000,0.000000,-0.000000
90,0,0.000000,0.000000,-0.000000
90,1,0.000981,0.000981,0.000109
90,2,0.001962,0.000981,0.000218
90,3,0.002943,0.000982,0.000326
90,4,0.003925,0.000982,0.000435
90,5,0.004907,0.000983,0.000544
90,6,0.005890,0.000983,0.000654
90,7,0.006874,0.000984,0.000763
90,8,0.007858,0.000985,0.000873
90,9,0.008844,0.000986,0.000983
90,10,0.009829,0.000986,0.001093
90,11,0.010816,0.000987,0.001203
90,12,0.011803,0.000987,0.001314
90,13,0.012790,0.000987,0.001424
90,14,0.013777,0.000987,0.001535
90,15,0.014764,0.000986,0.001647
90,16,0.015749,0.000985,0.001758
90,17,0.016733,0.000983,0.001870
90,18,0.017715,0.000980,0.001981
90,19,0.018694,0.000977,0.002093
90,20,0.019669,0.000973,0.002204
90,21,0.020639,0.000967,0.002315
90,22,0.021603,0.000961,0.002426
90,23,0.022561,0.000953,0.002537
90,24,0.023509,0.000944,0.002647
90,25,0.024448,0.000933,0.002756
90,26,0.025375,0.000921,0.002864
90,27,0.026290,0.000907,0.002971
90,28,0.027189,0.000891,0.003077
90,29,0.028071,0.000873,0.003181
90,30,0.028934,0.000853,0.003283
90,31,0.029776,0.000830,0.003384
90,32,0.030595,0.000806,0.003481
90,33,0.031388,0.000779,0.003576
90,34,0.032153,0.000750,0.003669
90,35,0.032887,0.000718,0.003757
90,36,0.033589,0.000684,0.003843
90,37,0.034255,0.000647,0.003924
90,38,0.034883,0.000608,0.004000
90,39,0.035471,0.000567,0.004073
90,40,0.036016,0.000523,0.004140
90,41,0.036517,0.000477,0.004201
90,42,0.036970,0.000429,0.004258
90,43,0.037375,0.000379,0.004308
90,44,0.037728,0.000327,0.004352
90,45,0.038029,0.000274,0.004389
90,46,0.038276,0.000219,0.004420
90,47,0.038468,0.000164,0.004444
90,48,0.038603,0.000107,0.004461
90,49,0.038682,0.000050,0.004471
90,50,0.038703,-0.000007,0.004474
90,51,0.038667,-0.000065,0.004470
90,52,0.038573,-0.000122,0.004458
90,53,0.038423,-0.000178,0.004439
90,54,0.038216,-0.000234,0.004414
90,55,0.037955,-0.000289,0.004381
90,56,0.037639,-0.000342,0.004342
90,57,0.037270,-0.000394,0.004296
90,58,0.036851,-0.000444,0.004245
90,59,0.036382,-0.000492,0.004187
90,60,0.035866,-0.000538,0.004123
90,61,0.035305,-0.000582,0.004055
90,62,0.034701,-0.000624,0.003981
90,63,0.034057,-0.000663,0.003902
90,64,0.033375,-0.000700,0.003819
90,65,0.032657,-0.000734,0.003732
90,66,0.031906,-0.000766,0.003642
90,67,0.031125,-0.000796,0.003548
90,68,0.030314,-0.000823,0.003451
90,69,0.029479,-0.000848,0.003351
90,70,0.028619,-0.000870,0.003249
90,71,0.027738,-0.000891,0.003145
90,72,0.026838,-0.000909,0.003039
90,73,0.025920,-0.000925,0.002931
90,74,0.024987,-0.000940,0.002822
90,75,0.024041,-0.000952,0.002712
90,76,0.023082,-0.000963,0.002600
90,77,0.022114,-0.000973,0.002488
90,78,0.021137,-0.000981,0.002376
90,79,0.020152,-0.000988,0.002262
90,80,0.019161,-0.000994,0.002149
90,81,0.018164,-0.000998,0.002035
90,82,0.017164,-0.001002,0.001921
90,83,0.016160,-0.001005,0.001807
90,84,0.015153,-0.001008,0.001693
90,85,0.014145,-0.001009,0.001579
90,86,0.013135,-0.001010,0.001465
90,87,0.012124,-0.001011,0.001352
90,88,0.011113,-0.001011,0.001238
90,89,0.010101,-0.001012,0.001125
90,90,0.009089,-0.001011,0.001011
90,91,0.008078,-0.001011,0.000898
90,92,0.007067,-0.001011,0.000786
90,93,0.006057,-0.001010,0.000673
90,94,0.005046,-0.001010,0.000561
90,95,0.004036,-0.001010,0.000448
90,96,0.003027,-0.001009,0.000336
90,97,0.002018,-0.001009,0.000224
90,98,0.001009,-0.001009,0.000112
90,99,0.000000,0.000000,-0.000000
91,0,0.000000,0.000000,-0.000000
91,1,0.000872,0.000872,0.000109
91,2,0.001744,0.000872,0.000218
91,3,0.002617,0.000873,0.000327
91,4,0.003489,0.000873,0.000436
91,5,0.004362,0.000873,0.000545
91,6,0.005236,0.000874,0.000654
91,7,0.006110,0.000875,0.000763
91,8,0.006985,0.000875,0.000873
91,9,0.007861,0.000876,0.000983
91,10,0.008737,0.000876,0.001093
91,11,0.009613,0.000876,0.001203
91,12,0.010490,0.000876,0.001313
91,13,0.011366,0.000876,0.001424
91,14,0.012242,0.000876,0.001534
91,15,0.013118,0.000875,0.001645
91,16,0.013992,0.000874,0.001756
91,17,0.014865,0.000872,0.001867
91,18,0.015736,0.000869,0.001978
91,19,0.016603,0.000866,0.002088
91,20,0.017468,0.000862,0.002199
91,21,0.018327,0.000857,0.002309
91,22,0.019181,0.000851,0.002419
91,23,0.020028,0.000843,0.002528
91,24,0.020868,0.000835,0.002636
91,25,0.021698,0.000825,0.002744
91,26,0.022518,0.000814,0.002851
91,27,0.023326,0.000801,0.002956
91,28,0.024121,0.000787,0.003060
91,29,0.024900,0.000771,0.003162
91,30,0.025662,0.000752,0.003262
91,31,0.026405,0.000733,0.003360
91,32,0.027127,0.000711,0.003456
91,33,0.027826,0.000687,0.003549
91,34,0.028500,0.000660,0.003639
91,35,0.029147,0.000632,0.003725
91,36,0.029765,0.000602,0.003808
91,37,0.030351,0.000569,0.003887
91,38,0.030904,0.000535,0.003961
91,39,0.031420,0.000498,0.004031
91,40,0.031900,0.000460,0.004096
91,41,0.032339,0.000419,0.004156
91,42,0.032738,0.000377,0.004210
91,43,0.033093,0.000333,0.004259
91,44,0.033403,0.000287,0.004301
91,45,0.033667,0.000240,0.004337
91,46,0.033884,0.000192,0.004367
91,47,0.034052,0.000143,0.004390
91,48,0.034171,0.000094,0.004406
91,49,0.034240,0.000044,0.004416
91,50,0.034259,-0.000007,0.004419
91,51,0.034226,-0.000057,0.004414
91,52,0.034145,-0.000107,0.004403
91,53,0.034012,-0.000157,0.004385
91,54,0.033831,-0.000206,0.004360
91,55,0.033601,-0.000254,0.004329
91,56,0.033324,-0.000301,0.004291
91,57,0.033000,-0.000346,0.004247
91,58,0.032632,-0.000390,0.004197
91,59,0.032219,-0.000433,0.004141
91,60,0.031766,-0.000473,0.004080
91,61,0.031273,-0.000512,0.004013
91,62,0.030742,-0.000549,0.003941
91,63,0.030175,-0.000584,0.003865
91,64,0.029574,-0.000616,0.003784
91,65,0.028942,-0.000647,0.003700
91,66,0.028281,-0.000675,0.003612
91,67,0.027591,-0.000702,0.003520
91,68,0.026877,-0.000726,0.003425
91,69,0.026140,-0.000748,0.003328
91,70,0.025381,-0.000768,0.003228
91,71,0.024603,-0.000787,0.003126
91,72,0.023808,-0.000803,0.003021
91,73,0.022997,-0.000818,0.002915
91,74,0.022173,-0.000831,0.002808
91,75,0.021335,-0.000842,0.002699
91,76,0.020488,-0.000852,0.002590
91,77,0.019630,-0.000861,0.002479
91,78,0.018765,-0.000869,0.002368
91,79,0.017893,-0.000875,0.002256
91,80,0.017015,-0.000881,0.002143
91,81,0.016132,-0.000885,0.002030
91,82,0.015245,-0.000889,0.001917
91,83,0.014354,-0.000892,0.001804
91,84,0.013462,-0.000894,0.001690
91,85,0.012567,-0.000896,0.001577
91,86,0.011670,-0.000897,0.001464
91,87,0.010773,-0.000898,0.001350
91,88,0.009875,-0.000898,0.001237
91,89,0.008977,-0.000898,0.001124
91,90,0.008078,-0.000898,0.001011
91,91,0.007180,-0.000898,0.000898
91,92,0.006281,-0.000898,0.000786
91,93,0.005383,-0.000898,0.000673
91,94,0.004486,-0.000898,0.000561
91,95,0.003588,-0.000897,0.000448
91,96,0.002691,-0.000897,0.000336
91,97,0.001794,-0.000897,0.000224
91,98,0.000897,-0.000897,0.000112
91,99,0.000000,0.000000,-0.000000
92,0,0.000000,0.000000,-0.000000
92,1,0.000763,0.000763,0.000109
92,2,0.001526,0.000763,0.000218
92,3,0.002290,0.000764,0.000327
92,4,0.003054,0.000764,0.000436
92,5,0.003818,0.000764,0.000545
92,6,0.004582,0.000765,0.000654
92,7,0.005347,0.000765,0.000764
92,8,0.006112,0.000766,0.000873
92,9,0.006878,0.000766,0.000983
92,10,0.007644,0.000766,0.001093
92,11,0.008410,0.000766,0.001203
92,12,0.009176,0.000766,0.001313
92,13,0.009943,0.000766,0.001423
92,14,0.010708,0.000765,0.001533
92,15,0.011474,0.000764,0.001643
92,16,0.012237,0.000763,0.001754
92,17,0.013000,0.000761,0.001864
92,18,0.013760,0.000759,0.001974
92,19,0.014517,0.000756,0.002084
92,20,0.015271,0.000752,0.002194
92,21,0.016021,0.000747,0.002303
92,22,0.016766,0.000742,0.002412
92,23,0.017505,0.000735,0.002520
92,24,0.018236,0.000728,0.002627
92,25,0.018960,0.000719,0.002733
92,26,0.019674,0.000709,0.002838
92,27,0.020378,0.000697,0.002942
92,28,0.021069,0.000685,0.003044
